"state","city_key","city"
"VA","north springfield","North Springfield"
"VA","norton","Norton"
"VA","nottoway court house","Nottoway Court House"
"VA","oak grove","Oak Grove"
"VA","oak hall","Oak Hall"
"VA","oak level","Oak Level"
"VA","oakton","Oakton"
"VA","occoquan","Occoquan"
"VA","onancock","Onancock"
"VA","one loudoun","One Loudoun"
"VA","onley","Onley"
"VA","opal","Opal"
"VA","orange","Orange"
"VA","orkney springs","Orkney Springs"
"VA","osaka","Osaka"
"VA","painter","Painter"
"VA","palmyra","Palmyra"
"VA","pamplin city","Pamplin City"
"VA","pantops","Pantops"
"VA","paris","Paris"
"VA","park ridge","Park Ridge"
"VA","parksley","Parksley"
"VA","parrott","Parrott"
"VA","passapatanzy","Passapatanzy"
"VA","pastoria","Pastoria"
"VA","patrick springs","Patrick Springs"
"VA","pearisburg","Pearisburg"
"VA","pembroke","Pembroke"
"VA","penhook","Penhook"
"VA","pennington gap","Pennington Gap"
"VA","petersburg","Petersburg"
"VA","phenix","Phenix"
"VA","pimmit hills","Pimmit Hills"
"VA","piney mountain","Piney Mountain"
"VA","plum creek","Plum Creek"
"VA","pocahontas","Pocahontas"
"VA","poquoson","Poquoson"
"VA","port republic","Port Republic"
"VA","port royal","Port Royal"
"VA","portsmouth","Portsmouth"
"VA","potomac mills","Potomac Mills"
"VA","pound","Pound"
"VA","pounding mill","Pounding Mill"
"VA","powhatan","Powhatan"
"VA","prices fork","Prices Fork"
"VA","prince george","Prince George"
"VA","pulaski","Pulaski"
"VA","pungoteague","Pungoteague"
"VA","purcellville","Purcellville"
"VA","quantico","Quantico"
"VA","quantico base","Quantico Base"
"VA","quicksburg","Quicksburg"
"VA","quinby","Quinby"
"VA","radford","Radford"
"VA","raven","Raven"
"VA","ravensworth","Ravensworth"
"VA","rectortown","Rectortown"
"VA","remington","Remington"
"VA","reston","Reston"
"VA","rhoadesville","Rhoadesville"
"VA","rich creek","Rich Creek"
"VA","richlands","Richlands"
"VA","richmond","Richmond"
"VA","ridgeway","Ridgeway"
"VA","riner","Riner"
"VA","rio","Rio"
"VA","ripplemead","Ripplemead"
"VA","rivanna","Rivanna"
"VA","riverdale","Riverdale"
"VA","riverview","Riverview"
"VA","roanoke","Roanoke"
"VA","rockwood","Rockwood"
"VA","rocky gap","Rocky Gap"
"VA","rocky mount","Rocky Mount"
"VA","rose hill","Rose Hill"
"VA","round hill","Round Hill"
"VA","ruckersville","Ruckersville"
"VA","rural retreat","Rural Retreat"
"VA","rushmere","Rushmere"
"VA","rustburg","Rustburg"
"VA","salem","Salem"
"VA","saltville","Saltville"
"VA","saluda","Saluda"
"VA","sandston","Sandston"
"VA","sandy level","Sandy Level"
"VA","sanford","Sanford"
"VA","saumsville","Saumsville"
"VA","savage town","Savage Town"
"VA","savageville","Savageville"
"VA","saxis","Saxis"
"VA","schooner bay","Schooner Bay"
"VA","schuyler","Schuyler"
"VA","scotland","Scotland"
"VA","scottsburg","Scottsburg"
"VA","scottsville","Scottsville"
"VA","sedley","Sedley"
"VA","selma","Selma"
"VA","seven corners","Seven Corners"
"VA","seven mile ford","Seven Mile Ford"
"VA","shawneeland","Shawneeland"
"VA","shawsville","Shawsville"
"VA","shenandoah","Shenandoah"
"VA","shenandoah farms","Shenandoah Farms"
"VA","shenandoah retreat","Shenandoah Retreat"
"VA","shenandoah shores","Shenandoah Shores"
"VA","sherando","Sherando"
"VA","shipman","Shipman"
"VA","short pump","Short Pump"
"VA","singers glen","Singers Glen"
"VA","skyland estates","Skyland Estates"
"VA","smithfield","Smithfield"
"VA","snowville","Snowville"
"VA","south boston","South Boston"
"VA","south hill","South Hill"
"VA","south riding","South Riding"
"VA","south run","South Run"
"VA","southampton meadows","Southampton Meadows"
"VA","southside chesconessex","Southside Chesconessex"
"VA","sperryville","Sperryville"
"VA","spotsylvania courthouse","Spotsylvania Courthouse"
"VA","springfield","Springfield"
"VA","springville","Springville"
"VA","st. charles","St. Charles"
"VA","st. paul","St. Paul"
"VA","stafford lakes village","Stafford Lakes Village"
"VA","stanardsville","Stanardsville"
"VA","stanley","Stanley"
"VA","stanleytown","Stanleytown"
"VA","staunton","Staunton"
"VA","stephens city","Stephens City"
"VA","sterling","Sterling"
"VA","stevens creek","Stevens Creek"
"VA","stewartsville","Stewartsville"
"VA","stickleyville","Stickleyville"
"VA","stone ridge","Stone Ridge"
"VA","stonega","Stonega"
"VA","stony creek","Stony Creek"
"VA","strasburg","Strasburg"
"VA","stuart","Stuart"
"VA","stuarts draft","Stuarts Draft"
"VA","sudley","Sudley"
"VA","suffolk","Suffolk"
"VA","sugar grove","Sugar Grove"
"VA","sugarland run","Sugarland Run"
"VA","sully square","Sully Square"
"VA","surry","Surry"
"VA","sussex","Sussex"
"VA","tacoma","Tacoma"
"VA","tangier","Tangier"
"VA","tappahannock","Tappahannock"
"VA","tasley","Tasley"
"VA","tazewell","Tazewell"
"VA","temperanceville","Temperanceville"
"VA","templeton","Templeton"
"VA","the plains","The Plains"
"VA","the university of virginia's college at wise","The University of Virginia's College at Wise"
"VA","thynedale","Thynedale"
"VA","timberlake","Timberlake"
"VA","timberville","Timberville"
"VA","toms brook","Toms Brook"
"VA","triangle","Triangle"
"VA","troutdale","Troutdale"
"VA","troutville","Troutville"
"VA","tuckahoe","Tuckahoe"
"VA","twin lakes","Twin Lakes"
"VA","tysons","Tysons"
"VA","union hall","Union Hall"
"VA","union level","Union Level"
"VA","union mill","Union Mill"
"VA","unionville","Unionville"
"VA","university center","University Center"
"VA","university of virginia","University of Virginia"
"VA","upperville","Upperville"
"VA","urbanna","Urbanna"
"VA","vansant","Vansant"
"VA","verona","Verona"
"VA","victoria","Victoria"
"VA","vienna","Vienna"
"VA","villa heights","Villa Heights"
"VA","vinton","Vinton"
"VA","virgilina","Virgilina"
"VA","virginia beach","Virginia Beach"
"VA","vista woods","Vista Woods"
"VA","wachapreague","Wachapreague"
"VA","wakefield","Wakefield"
"VA","warfield","Warfield"
"VA","warm springs","Warm Springs"
"VA","warrenton","Warrenton"
"VA","warsaw","Warsaw"
"VA","washington","Washington"
"VA","waterford","Waterford"
"VA","wattsville","Wattsville"
"VA","waverly","Waverly"
"VA","waynesboro","Waynesboro"
"VA","weber city","Weber City"
"VA","weems","Weems"
"VA","west falls church","West Falls Church"
"VA","west point","West Point"
"VA","west springfield","West Springfield"
"VA","westlake corner","Westlake Corner"
"VA","weyers cave","Weyers Cave"
"VA","white stone","White Stone"
"VA","whitesville","Whitesville"
"VA","williamsburg","Williamsburg"
"VA","willis wharf","Willis Wharf"
"VA","winchester","Winchester"
"VA","windsor","Windsor"
"VA","wintergreen","Wintergreen"
"VA","wise","Wise"
"VA","wolf trap","Wolf Trap"
"VA","woodbridge","Woodbridge"
"VA","woodburn","Woodburn"
"VA","woodlake","Woodlake"
"VA","woodlawn","Woodlawn"
"VA","woodstock","Woodstock"
"VA","wyndham","Wyndham"
"VA","wytheville","Wytheville"
"VA","yogaville","Yogaville"
"VA","yorkshire","Yorkshire"
"VA","yorktown","Yorktown"
"VT","albany","Albany"
"VT","alburgh","Alburgh"
"VT","algiers","Algiers"
"VT","arlington","Arlington"
"VT","ascutney","Ascutney"
"VT","bakersfield","Bakersfield"
"VT","barnet","Barnet"
"VT","barre","Barre"
"VT","barton","Barton"
"VT","beecher falls","Beecher Falls"
"VT","bellows falls","Bellows Falls"
"VT","bennington","Bennington"
"VT","benson","Benson"
"VT","bethel","Bethel"
"VT","bolton","Bolton"
"VT","bolton valley","Bolton Valley"
"VT","bradford","Bradford"
"VT","brandon","Brandon"
"VT","brattleboro","Brattleboro"
"VT","bristol","Bristol"
"VT","burlington","Burlington"
"VT","cabot","Cabot"
"VT","cambridge","Cambridge"
"VT","canaan","Canaan"
"VT","castleton","Castleton"
"VT","castleton four corners","Castleton Four Corners"
"VT","cavendish","Cavendish"
"VT","chelsea","Chelsea"
"VT","chester","Chester"
"VT","chimney hill","Chimney Hill"
"VT","chittenden","Chittenden"
"VT","concord","Concord"
"VT","coventry","Coventry"
"VT","danby","Danby"
"VT","danville","Danville"
"VT","derby center","Derby Center"
"VT","derby line","Derby Line"
"VT","dorset","Dorset"
"VT","east barre","East Barre"
"VT","east burke","East Burke"
"VT","east charlotte","East Charlotte"
"VT","east dorset","East Dorset"
"VT","east middlebury","East Middlebury"
"VT","east montpelier","East Montpelier"
"VT","east poultney","East Poultney"
"VT","enosburg falls","Enosburg Falls"
"VT","essex junction","Essex Junction"
"VT","fair haven","Fair Haven"
"VT","fairfax","Fairfax"
"VT","fairlee","Fairlee"
"VT","gilman","Gilman"
"VT","glover","Glover"
"VT","grafton","Grafton"
"VT","graniteville","Graniteville"
"VT","greensboro","Greensboro"
"VT","greensboro bend","Greensboro Bend"
"VT","groton","Groton"
"VT","hanksville","Hanksville"
"VT","hardwick","Hardwick"
"VT","harmonyville","Harmonyville"
"VT","hartford village","Hartford Village"
"VT","hartland","Hartland"
"VT","highgate center","Highgate Center"
"VT","highgate springs","Highgate Springs"
"VT","hinesburg","Hinesburg"
"VT","huntington","Huntington"
"VT","huntington center","Huntington Center"
"VT","hyde park","Hyde Park"
"VT","irasburg","Irasburg"
"VT","island pond","Island Pond"
"VT","jacksonville","Jacksonville"
"VT","jamaica","Jamaica"
"VT","jeffersonville","Jeffersonville"
"VT","jericho","Jericho"
"VT","jericho center","Jericho Center"
"VT","johnson","Johnson"
"VT","killington village","Killington Village"
"VT","lincoln","Lincoln"
"VT","londonderry","Londonderry"
"VT","lowell","Lowell"
"VT","ludlow","Ludlow"
"VT","lunenburg","Lunenburg"
"VT","lyndon","Lyndon"
"VT","lyndon center","Lyndon Center"
"VT","lyndonville","Lyndonville"
"VT","manchester","Manchester"
"VT","manchester center","Manchester Center"
"VT","marshfield","Marshfield"
"VT","middlebury","Middlebury"
"VT","middletown springs","Middletown Springs"
"VT","milton","Milton"
"VT","montpelier","Montpelier"
"VT","morrisville","Morrisville"
"VT","new haven","New Haven"
"VT","newbury","Newbury"
"VT","newfane","Newfane"
"VT","newport","Newport"
"VT","newport center","Newport Center"
"VT","north bennington","North Bennington"
"VT","north clarendon","North Clarendon"
"VT","north hartland","North Hartland"
"VT","north hyde park","North Hyde Park"
"VT","north pownal","North Pownal"
"VT","north springfield","North Springfield"
"VT","north troy","North Troy"
"VT","north westminster","North Westminster"
"VT","northfield","Northfield"
"VT","norwich","Norwich"
"VT","old bennington","Old Bennington"
"VT","orleans","Orleans"
"VT","pawlet","Pawlet"
"VT","peacham","Peacham"
"VT","pittsford","Pittsford"
"VT","plainfield","Plainfield"
"VT","poultney","Poultney"
"VT","pownal","Pownal"
"VT","pownal center","Pownal Center"
"VT","proctor","Proctor"
"VT","proctorsville","Proctorsville"
"VT","putney","Putney"
"VT","quechee","Quechee"
"VT","randolph","Randolph"
"VT","readsboro","Readsboro"
"VT","richford","Richford"
"VT","richmond","Richmond"
"VT","rochester","Rochester"
"VT","rutland","Rutland"
"VT","saxtons river","Saxtons River"
"VT","sheffield","Sheffield"
"VT","shelburne","Shelburne"
"VT","south barre","South Barre"
"VT","south burlington","South Burlington"
"VT","south hero","South Hero"
"VT","south lincoln","South Lincoln"
"VT","south londonderry","South Londonderry"
"VT","south royalton","South Royalton"
"VT","south shaftsbury","South Shaftsbury"
"VT","south woodstock","South Woodstock"
"VT","springfield","Springfield"
"VT","st. albans","St. Albans"
"VT","st. george","St. George"
"VT","st. johnsbury","St. Johnsbury"
"VT","stamford","Stamford"
"VT","stowe","Stowe"
"VT","stratton mountain","Stratton Mountain"
"VT","sutton","Sutton"
"VT","swanton","Swanton"
"VT","townshend","Townshend"
"VT","troy","Troy"
"VT","underhill center","Underhill Center"
"VT","underhill flats","Underhill Flats"
"VT","vergennes","Vergennes"
"VT","waitsfield","Waitsfield"
"VT","wallingford","Wallingford"
"VT","wardsboro","Wardsboro"
"VT","waterbury","Waterbury"
"VT","waterbury center","Waterbury Center"
"VT","websterville","Websterville"
"VT","wells","Wells"
"VT","wells river","Wells River"
"VT","west brattleboro","West Brattleboro"
"VT","west burke","West Burke"
"VT","west charlotte","West Charlotte"
"VT","west dummerston","West Dummerston"
"VT","west pawlet","West Pawlet"
"VT","west rutland","West Rutland"
"VT","west woodstock","West Woodstock"
"VT","westford","Westford"
"VT","westminster","Westminster"
"VT","weston","Weston"
"VT","white river junction","White River Junction"
"VT","whitingham","Whitingham"
"VT","wilder","Wilder"
"VT","williamstown","Williamstown"
"VT","wilmington","Wilmington"
"VT","windsor","Windsor"
"VT","winooski","Winooski"
"VT","wolcott","Wolcott"
"VT","woodstock","Woodstock"
"VT","worcester","Worcester"
"WA","aberdeen","Aberdeen"
"WA","aberdeen gardens","Aberdeen Gardens"
"WA","acme","Acme"
"WA","addy","Addy"
"WA","ahtanum","Ahtanum"
"WA","airway heights","Airway Heights"
"WA","albion","Albion"
"WA","alder","Alder"
"WA","alderton","Alderton"
"WA","alderwood manor","Alderwood Manor"
"WA","alger","Alger"
"WA","algona","Algona"
"WA","allyn","Allyn"
"WA","almira","Almira"
"WA","altoona","Altoona"
"WA","amanda park","Amanda Park"
"WA","amboy","Amboy"
"WA","ames lake","Ames Lake"
"WA","anacortes","Anacortes"
"WA","anatone","Anatone"
"WA","anderson island","Anderson Island"
"WA","arlington","Arlington"
"WA","arlington heights","Arlington Heights"
"WA","artondale","Artondale"
"WA","ashford","Ashford"
"WA","asotin","Asotin"
"WA","auburn","Auburn"
"WA","bainbridge island","Bainbridge Island"
"WA","bangor base","Bangor Base"
"WA","banks lake south","Banks Lake South"
"WA","barberton","Barberton"
"WA","baring","Baring"
"WA","barney's junction","Barney's Junction"
"WA","barstow","Barstow"
"WA","basin city","Basin City"
"WA","battle ground","Battle Ground"
"WA","bay center","Bay Center"
"WA","bay view","Bay View"
"WA","beacon hill","Beacon Hill"
"WA","beaux arts village","Beaux Arts Village"
"WA","belfair","Belfair"
"WA","bell hill","Bell Hill"
"WA","bellevue","Bellevue"
"WA","bellingham","Bellingham"
"WA","benton city","Benton City"
"WA","bethel","Bethel"
"WA","beverly","Beverly"
"WA","bickleton","Bickleton"
"WA","big lake","Big Lake"
"WA","bingen","Bingen"
"WA","birch bay","Birch Bay"
"WA","black diamond","Black Diamond"
"WA","blaine","Blaine"
"WA","blyn","Blyn"
"WA","bonney lake","Bonney Lake"
"WA","bothell","Bothell"
"WA","bothell east","Bothell East"
"WA","bothell west","Bothell West"
"WA","boulevard park","Boulevard Park"
"WA","bow","Bow"
"WA","boyds","Boyds"
"WA","brady","Brady"
"WA","bremerton","Bremerton"
"WA","brewster","Brewster"
"WA","bridgeport","Bridgeport"
"WA","brier","Brier"
"WA","brinnon","Brinnon"
"WA","browns point","Browns Point"
"WA","brush prairie","Brush Prairie"
"WA","bryant","Bryant"
"WA","bryn mawr-skyway","Bryn Mawr-Skyway"
"WA","buckley","Buckley"
"WA","bucoda","Bucoda"
"WA","buena","Buena"
"WA","bunk foss","Bunk Foss"
"WA","burbank","Burbank"
"WA","burien","Burien"
"WA","burley","Burley"
"WA","burlington","Burlington"
"WA","camano","Camano"
"WA","camas","Camas"
"WA","canterwood","Canterwood"
"WA","canyon creek","Canyon Creek"
"WA","carbonado","Carbonado"
"WA","carlsborg","Carlsborg"
"WA","carnation","Carnation"
"WA","carson","Carson"
"WA","cascade valley","Cascade Valley"
"WA","cashmere","Cashmere"
"WA","castle rock","Castle Rock"
"WA","cathcart","Cathcart"
"WA","cathlamet","Cathlamet"
"WA","cavalero","Cavalero"
"WA","centerville","Centerville"
"WA","central park","Central Park"
"WA","centralia","Centralia"
"WA","chain lake","Chain Lake"
"WA","chehalis","Chehalis"
"WA","chelan","Chelan"
"WA","chelan falls","Chelan Falls"
"WA","cheney","Cheney"
"WA","cherry grove","Cherry Grove"
"WA","chewelah","Chewelah"
"WA","chico","Chico"
"WA","chinook","Chinook"
"WA","clallam bay","Clallam Bay"
"WA","clarkston","Clarkston"
"WA","clarkston heights-vineland","Clarkston Heights-Vineland"
"WA","clayton","Clayton"
"WA","cle elum","Cle Elum"
"WA","clear lake","Clear Lake"
"WA","clearview","Clearview"
"WA","cliffdell","Cliffdell"
"WA","clinton","Clinton"
"WA","clover creek","Clover Creek"
"WA","clyde hill","Clyde Hill"
"WA","cohassett beach","Cohassett Beach"
"WA","colfax","Colfax"
"WA","college place","College Place"
"WA","colton","Colton"
"WA","colville","Colville"
"WA","conconully","Conconully"
"WA","concrete","Concrete"
"WA","connell","Connell"
"WA","conway","Conway"
"WA","copalis beach","Copalis Beach"
"WA","cosmopolis","Cosmopolis"
"WA","cottage lake","Cottage Lake"
"WA","cougar","Cougar"
"WA","coulee city","Coulee City"
"WA","coulee dam","Coulee Dam"
"WA","country homes","Country Homes"
"WA","coupeville","Coupeville"
"WA","covington","Covington"
"WA","cowiche","Cowiche"
"WA","crescent bar","Crescent Bar"
"WA","creston","Creston"
"WA","crocker","Crocker"
"WA","curlew","Curlew"
"WA","curlew lake","Curlew Lake"
"WA","cusick","Cusick"
"WA","custer","Custer"
"WA","dallesport","Dallesport"
"WA","danville","Danville"
"WA","darrington","Darrington"
"WA","dash point","Dash Point"
"WA","davenport","Davenport"
"WA","dayton","Dayton"
"WA","deep river","Deep River"
"WA","deer park","Deer Park"
"WA","deming","Deming"
"WA","des moines","Des Moines"
"WA","desert aire","Desert Aire"
"WA","disautel","Disautel"
"WA","dixie","Dixie"
"WA","dollars corner","Dollars Corner"
"WA","donald","Donald"
"WA","duluth","Duluth"
"WA","dupont","DuPont"
"WA","duvall","Duvall"
"WA","east cathlamet","East Cathlamet"
"WA","east port orchard","East Port Orchard"
"WA","east renton highlands","East Renton Highlands"
"WA","east wenatchee","East Wenatchee"
"WA","eastmont","Eastmont"
"WA","easton","Easton"
"WA","eatonville","Eatonville"
"WA","edgewood","Edgewood"
"WA","edison","Edison"
"WA","edmonds","Edmonds"
"WA","elbe","Elbe"
"WA","electric city","Electric City"
"WA","elk plain","Elk Plain"
"WA","ellensburg","Ellensburg"
"WA","elma","Elma"
"WA","elmer city","Elmer City"
"WA","endicott","Endicott"
"WA","enetai","Enetai"
"WA","entiat","Entiat"
"WA","enumclaw","Enumclaw"
"WA","ephrata","Ephrata"
"WA","erlands point","Erlands Point"
"WA","eschbach","Eschbach"
"WA","esperance","Esperance"
"WA","everett","Everett"
"WA","everson","Everson"
"WA","fairchild afb","Fairchild AFB"
"WA","fairfield","Fairfield"
"WA","fairwood","Fairwood"
"WA","fall city","Fall City"
"WA","farmington","Farmington"
"WA","federal way","Federal Way"
"WA","felida","Felida"
"WA","fern prairie","Fern Prairie"
"WA","ferndale","Ferndale"
"WA","fife","Fife"
"WA","fife heights","Fife Heights"
"WA","finley","Finley"
"WA","fircrest","Fircrest"
"WA","five corners","Five Corners"
"WA","fobes hill","Fobes Hill"
"WA","fords prairie","Fords Prairie"
"WA","forks","Forks"
"WA","fort lewis","Fort Lewis"
"WA","four lakes","Four Lakes"
"WA","fox island","Fox Island"
"WA","frederickson","Frederickson"
"WA","freeland","Freeland"
"WA","friday harbor","Friday Harbor"
